Date,Daytime,Era,Event,Tour,Description,Top,Country,City,Venue,Type,Supported By,Supporting,Setlist.fm,Discussion
21.05.2011,,Blue Sky Archives EP,,,,,UK,Glasgow,Captain’s Rest
21.06.2012,,The Bones of What You Believe,,Shark Week,VIC GALLOWAY PRESENTS…,Top,UK,Edinburgh,Electric Circus,Opener,,"Discopolis, Dead Boy Robotics, Die Hard",https://www.setlist.fm/setlist/chvrches/2012/electric-circus-edinburgh-scotland-73885edd.html,"Acording to https://web.archive.org/web/20120602082745/http://www.theelectriccircus.biz/live-music/ the show is titled ""VIC GALLOWAY PRESENTS…DISCOPOLIS,DEAD BOY ROBOTICS,DIE HARD & SHARK WEEK
Thursday 21st JUN (£4.00)
VIC GALLOWAY PRESENTS…DISCOPOLIS,DEAD BOY ROBOTICS,DIE HARD & SHARK WEEK
MORE INFO
13.07.2018,,Love Is Dead,,Love Is Dead,Passeio Maritimo de Alges,,Portugal,Oeiras,NOS Alive 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/passeio-maritimo-de-alges-oeiras-portugal-3bebb0d8.html
15.07.2018,,Love Is Dead,,Love Is Dead,Gunnersbury Park,,UK,London,Citadel Festival 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/gunnersbury-park-london-england-7beba298.html
20.07.2018,,Love Is Dead,,Love Is Dead,Triple J Studios,,Australia,Sydney,,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2018/triple-j-studios-sydney-australia-23ebd81b.html
21.07.2018,,Love Is Dead,splendour-in-the-grass-2018,Love Is Dead,North Byron Parklands,,Australia,Byron Bay,Splendour in the Grass 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/north-byron-parklands-byron-bay-australia-3ebe5f3.html
22.07.2018,,Love Is Dead,chvrches-hordern-pavilion-2018-07-22,Love Is Dead,,,Australia,Sydney,Hordern Pavilion,Headline Show,Mansionair,,https://www.setlist.fm/setlist/chvrches/2018/hordern-pavilion-sydney-australia-3ebd90f.html
23.07.2018,,Love Is Dead,chvrches-margaret-court-arena-2018-07-23,Love Is Dead,,,Australia,Melbourne,Margaret Court Arena,Headline Show,Mansionair,,https://www.setlist.fm/setlist/chvrches/2018/margaret-court-arena-melbourne-australia-23ebd03f.html
27.07.2018,,Love Is Dead,,Love Is Dead,SK Olympic Handball Gymnasium,,South Korea,Seoul,Sound City summer music festival,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2018/sk-olympic-handball-arena-seoul-south-korea-2beb2c4e.html
29.07.2018,,Love Is Dead,,Love Is Dead,Naeba Ski-jou,,Japan,Yuzawa,Fuji Rock Festival 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/naeba-ski-jou-yuzawa-japan-13eb1d29.html
01.08.2018,,Love Is Dead,,Love Is Dead,Metro,,USA,"Chicago, IL ",Lollapalooza 2018 Aftershows,Headline Show,Sasha Alex Sloan,,https://www.setlist.fm/setlist/chvrches/2018/metro-chicago-il-1beb05ec.html
02.08.2018,,Love Is Dead,,Love Is Dead,Grant Park,,USA,"Chicago, IL ",Lollapalooza 2018  ,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/grant-park-chicago-il-2beb7c7a.html
03.08.2018,,Love Is Dead,,Love Is Dead,Avenue of the Saints Amphitheater and Event Center,,USA,"Saint Charles, IA",Hinterland 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/avenue-of-the-saints-amphitheater-and-event-center-saint-charles-ia-23eb746f.html
04.08.2018,,Love Is Dead,,Love Is Dead,,,USA,"Omaha, NE",The Waiting Room Lounge,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2018/the-waiting-room-lounge-omaha-ne-43eb6fcb.html
06.08.2018,,Love Is Dead,,Love Is Dead,,,USA,"Denver, CO",Ogden Theatre,Headline Show,Pale Waves,,https://www.setlist.fm/setlist/chvrches/2018/ogden-theatre-denver-co-beb59f6.html
07.08.2018,Early,Love Is Dead,,Love Is Dead,KTCL-FM Studios,,USA,"Denver, CO",,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2018/ktcl-fm-studios-denver-co-33b47439.html
07.08.2018,Late,Love Is Dead,chvrches-ogden-2018-08-07,Love Is Dead,Ogden Theatre,,USA,"Denver, CO",Ogden Twilight 2018,Headline Show,Pale Waves,,https://www.setlist.fm/setlist/chvrches/2018/ogden-theatre-denver-co-53eb5321.html
09.08.2018,,Love Is Dead,,Love Is Dead,Ogden Theatre,,USA,"Denver, CO",Ogden Twilight 2018,Headline Show,Pale Waves,,https://www.setlist.fm/setlist/chvrches/2018/ogden-amphitheater-ogden-ut-6beb4252.html
11.08.2018,,Love Is Dead,,Love Is Dead,Golden Gate Park,,USA,"San Francisco, CA",Outside Lands Music & Arts Festival 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/golden-gate-park-san-francisco-ca-4be8b72a.html
12.08.2018,,Love Is Dead,,Love Is Dead,Harry Bridges Memorial Park,,USA,"Long Beach, CA",Alt 98.7 Summer Camp,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/harry-bridges-memorial-park-long-beach-ca-73e8aed9.html
13.08.2018,,Love Is Dead,,Love Is Dead,Comedy Bang! Bang!,,USA,"Los Angeles, CA",,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2018/comedy-bang-bang-los-angeles-ca-4be85bfa.html
14.08.2018,,Love Is Dead,,Love Is Dead,Jimmy Kimmel Live,,USA,"Los Angeles, CA",,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2018/jimmy-kimmel-live-los-angeles-ca-be88d6e.html
31.08.2018,,Love Is Dead,,Love Is Dead,Stradbally Hal,,Ireland,Stradbally,Electric Picnic 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/stradbally-hall-stradbally-ireland-23e808e3.html
20.09.2018,Early,Love Is Dead,,Love Is Dead,,,USA,"San Diego, CA",Phaser Control Recording Studio ,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2018/phaser-control-recording-studio-san-diego-ca-63e9ced3.html
20.09.2018,Late,Love Is Dead,,Love Is Dead,,,USA,"San Diego, CA",Cal Coast Credit Union Open Air Theatre,Headline Show,Lo Moon,,https://www.setlist.fm/setlist/chvrches/2018/cal-coast-credit-union-open-air-theatre-san-diego-ca-7be9ee18.html
21.09.2018,,Love Is Dead,,Love Is Dead,Downtown Las Vegas Fremont Street,,USA,"Las Vegas, NV",Life is Beautiful 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/downtown-las-vegas-fremont-street-las-vegas-nv-53e9e34d.html
22.09.2018,,Love Is Dead,,Love Is Dead,Papa Murphy's Park,,USA,"Sacramento, CA",City of Trees!,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/papa-murphys-park-sacramento-ca-13e93d09.html
23.09.2018,,Love Is Dead,,Love Is Dead,,,USA,"Los Angeles, CA",Greek Theatre,Headline Show,Lo Moon,,https://www.setlist.fm/setlist/chvrches/2018/greek-theatre-los-angeles-ca-33e93869.html
24.09.2018,Early,Love Is Dead,,Love Is Dead,,,USA,"Burbank, CA",The Ellen DeGeneres Show,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2018/the-ellen-degeneres-show-burbank-ca-7396a611.html
24.09.2018,Late,Love Is Dead,,Love Is Dead,,,USA,"Los Angeles, CA",HD Radio Sound Space at KROQ,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2018/hd-radio-sound-space-at-kroq-los-angeles-ca-4be92f5a.html
26.09.2018,,Love Is Dead,,Love Is Dead,,,USA,"Portland, OR ",Arlene Schnitzer Concert Hall,Headline Show,Lo Moon,,https://www.setlist.fm/setlist/chvrches/2018/arlene-schnitzer-concert-hall-portland-or-7be93ec8.html
27.09.2018,,Love Is Dead,,Love Is Dead,,,Canada,Vancouver,Commodore Ballroom,Headline Show,Lo Moon,,https://www.setlist.fm/setlist/chvrches/2018/commodore-ballroom-vancouver-bc-canada-63e9365f.html
28.09.2018,,Love Is Dead,,Love Is Dead,,,Canada,Vancouver,Commodore Ballroom,Headline Show,Lo Moon,,https://www.setlist.fm/setlist/chvrches/2018/commodore-ballroom-vancouver-bc-canada-33e92cd9.html
29.09.2018,,Love Is Dead,,Love Is Dead,,,USA,"Seattle, WA ",Paramount Theatre,Headline Show,Lo Moon,,https://www.setlist.fm/setlist/chvrches/2018/paramount-theatre-seattle-wa-be9259e.html
02.10.2018,,Love Is Dead,,Love Is Dead,,,USA,"St. Paul, MN",Palace Theatre,Headline Show,Lo Moon,,https://www.setlist.fm/setlist/chvrches/2018/palace-theatre-st-paul-mn-73e912c5.html
03.10.2018,,Love Is Dead,,Love Is Dead,,,USA,"St. Paul, MN",Palace Theatre,Headline Show,Lo Moon
04.10.2018,,Love Is Dead,,Love Is Dead,,,USA,"Milwaukee, WI",Riverside Theater,Headline Show,Lo Moon,,https://www.setlist.fm/setlist/chvrches/2018/riverside-theater-milwaukee-wi-7be90228.html
06.10.2018,Late,Love Is Dead,,Love Is Dead,Zilker Park,,USA,"Austin, TX",Austin City Limits 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/zilker-park-austin-tx-3be970f8.html
06.10.2018,Early,Love Is Dead,,Love Is Dead,Austin City Limits 2018,,USA,"Austin, TX",Threadgill's World Headquarters
08.10.2018,,Love Is Dead,,Love Is Dead,,,USA,"Birmingham, AL",Iron City,Headline Show,Lo Moon,,https://www.setlist.fm/setlist/chvrches/2018/iron-city-birmingham-al-6be9627a.html
09.10.2018,,Love Is Dead,,Love Is Dead,,,USA,"Asheville, NC",Thomas Wolfe Auditorium,Headline Show,Lo Moon,,https://www.setlist.fm/setlist/chvrches/2018/thomas-wolfe-auditorium-asheville-nc-63e95a4f.html
10.10.2018,,Love Is Dead,,Love Is Dead,,,USA,"Atlanta, GA",Tabernacle,Headline Show,Lo Moon,,https://www.setlist.fm/setlist/chvrches/2018/tabernacle-atlanta-ga-1be94d40.html
11.10.2018,,Love Is Dead,,Love Is Dead,,,USA,"New Orleans, LA",Joy Theater,Headline Show,Lo Moon,,https://www.setlist.fm/setlist/chvrches/2018/joy-theater-new-orleans-la-53e947ad.html
13.10.2018,,Love Is Dead,acl-festival-2018-10,Love Is Dead,Zilker Park,,USA,"Austin, TX",Austin City Limits 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/zilker-park-austin-tx-6396aec7.html
15.10.2018,,Love Is Dead,,Love Is Dead,,,USA,"Nashville, TN",Ryman Auditorium,Headline Show,Lo Moon,,https://www.setlist.fm/setlist/chvrches/2018/ryman-auditorium-nashville-tn-7b969e40.html
16.10.2018,,Love Is Dead,,Love Is Dead,,,USA,"Charlotte, NC",The Fillmore,Headline Show,Lo Moon,,https://www.setlist.fm/setlist/chvrches/2018/the-fillmore-charlotte-nc-3969143.html
18.10.2018,,Love Is Dead,,Love Is Dead,,,USA,Washington DC,The Anthem,Headline Show,Lo Moon,,https://www.setlist.fm/setlist/chvrches/2018/the-anthem-washington-dc-339680f5.html
19.10.2018,,Love Is Dead,,Love Is Dead,,,USA,"Philadelphia, PA",Franklin Music Hall,Headline Show,Lo Moon,,https://www.setlist.fm/setlist/chvrches/2018/franklin-music-hall-philadelphia-pa-1396f571.html
20.10.2018,,Love Is Dead,,Love Is Dead,,,USA,"Boston, MA",Orpheum Theatre,Headline Show,Lo Moon,,https://www.setlist.fm/setlist/chvrches/2018/orpheum-theatre-boston-ma-5b96ef24.html
21.10.2018,,Love Is Dead,,Love Is Dead,,,USA,"Boston, MA ",Orpheum Theatre,Headline Show,Lo Moon,,https://www.setlist.fm/setlist/chvrches/2018/orpheum-theatre-boston-ma-5b96e784.html
02.11.2018,,Love Is Dead,,Love Is Dead,Grande Halle de la Villette,,France,Paris,Pitchfork Music Festival 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/grande-halle-de-la-villette-paris-france-53967f35.html
03.11.2018,,Love Is Dead,,Love Is Dead,,,Netherlands,Utrecht,Tivoli Vredenburg,Headline Show,Let's Eat Grandma,,https://www.setlist.fm/setlist/chvrches/2018/tivolivredenburg-ronda-utrecht-netherlands-739676e1.html
05.11.2018,,Love Is Dead,,Love Is Dead,,,Belgium,Brussels,Ancienne Belgique,Headline Show,Let's Eat Grandma,,https://www.setlist.fm/setlist/chvrches/2018/ancienne-belgique-brussels-belgium-4b96634e.html
06.11.2018,,Love Is Dead,,Love Is Dead,,,Germany,Cologne,Live Music Hall,Headline Show,Let's Eat Grandma,,https://www.setlist.fm/setlist/chvrches/2018/live-music-hall-cologne-germany-13965921.html
07.11.2018,,Love Is Dead,,Love Is Dead,,,Germany,Berlin,Tempodrom,Headline Show,Let's Eat Grandma,,https://www.setlist.fm/setlist/chvrches/2018/tempodrom-berlin-germany-1b965134.html
09.11.2018,,Love Is Dead,,Love Is Dead,,,Germany,Hamburg,Docks,Headline Show,Let's Eat Grandma,,https://www.setlist.fm/setlist/chvrches/2018/docks-hamburg-germany-639646d3.html
10.11.2018,,Love Is Dead,,Love Is Dead,,,Austria,Vienna,Gasometer B,Headline Show,Let's Eat Grandma,,https://www.setlist.fm/setlist/chvrches/2018/gasometer-b-vienna-austria-6b97be72.html
11.11.2018,,Love Is Dead,chvrches-lka-longhorn-stuttgart-2018-11-11,Love Is Dead,,,Germany,Stuttgart,LKA Longhorn,Headline Show,Let's Eat Grandma,,https://www.setlist.fm/setlist/chvrches/2018/lka-longhorn-stuttgart-germany-397b18b.html
12.11.2018,,Love Is Dead,,Love Is Dead,,,Germany,Munich,Muffathalle,Headline Show,Let's Eat Grandma,,https://www.setlist.fm/setlist/chvrches/2018/muffathalle-munich-germany-7397aa81.html
14.11.2018,,Love Is Dead,,Love Is Dead,,,Italy,Milan,Fabrique,Headline Show,Let's Eat Grandma,,https://www.setlist.fm/setlist/chvrches/2018/fabrique-milan-italy-73979615.html
15.11.2018,,Love Is Dead,,Love Is Dead,,,Switzerland,Lausanne,Les Docks,Headline Show,Let's Eat Grandma,,https://www.setlist.fm/setlist/chvrches/2018/les-docks-lausanne-switzerland-4b978f7e.html
16.11.2018,,Love Is Dead,,Love Is Dead,,,Luxembourg,Luxembourg ,Den Atelier,Headline Show,Let's Eat Grandma,,https://www.setlist.fm/setlist/chvrches/2018/den-atelier-luxembourg-luxembourg-4397872b.html
18.11.2018,,Love Is Dead,,Love Is Dead,Autodromo Hermanos Rodriguez,,Mexico,Mexico City,Corona Capital 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/autodromo-hermanos-rodriguez-mexico-city-mexico-6397eebb.html
19.11.2018,,Love Is Dead,,Love Is Dead,Universal Music Auditorio,,Mexico,Mexico City,,Promo,,,https://www.setlist.fm/setlist/chvrches/2018/universal-music-auditorio-mexico-city-mexico-6b97cebe.html
28.11.2018,,Love Is Dead,,Love Is Dead,,,USA,"Tulsa, OK",Cain's Ballroom,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/cains-ballroom-tulsa-ok-6397229f.html
29.11.2018,,Love Is Dead,,Love Is Dead,Indiana Farmers Coliseum,,USA,"Indianapolis, IN",The Night ALT 103.3 Stole Xmas 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/indiana-farmers-coliseum-indianapolis-in-3b971444.html
01.12.2018,Early,Love Is Dead,,Love Is Dead,Q101 Studio,,USA,"Chicago, IL ",,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2018/q101-studio-chicago-il-33976c71.html
01.12.2018,Late,Love Is Dead,,Love Is Dead,Aragon Ballroom,,USA,"Chicago, IL ",The Night we stole Christmas 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/aragon-ballroom-chicago-il-1b970594.html
02.12.2018,,Love Is Dead,,Love Is Dead,MidFlorida Credit Union Amphitheatre,,USA,"Tampa, FL",97X Next Big Thing 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/midflorida-credit-union-amphitheatre-tampa-fl-2b97785e.html
04.12.2018,,Love Is Dead,,Love Is Dead,,,USA,"Kansas City, MO",Arvest Bank Theatre at The Midland,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/arvest-bank-theatre-at-the-midland-kansas-city-mo-63976e37.html
06.12.2018,,Love Is Dead,,Love Is Dead,Barclays Center,,USA,"Brooklyn, NY",Alt 92.3's not so Silent Night 2018,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2018/barclays-center-brooklyn-ny-4b975baa.html
08.12.2018,,Love Is Dead,,Love Is Dead,SAP Center at San Jose,,USA,"San Jose, CA",ALT 105.3 not so Silent Night 2018,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2018/sap-center-at-san-jose-san-jose-ca-5b974bb8.html
09.12.2018,,Love Is Dead,,Love Is Dead,The Forum,,USA,"Inglewood, CA",KROQ Almost Acoustic Christmas 2018,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2018/the-forum-inglewood-ca-539743b5.html
30.12.2018,,Love Is Dead,,Love Is Dead,Marion Bay Falls Festival Site,,Australia,Marion Bay,Falls Music Festival Tasmania 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/marion-bay-falls-festival-site-marion-bay-australia-33943c6d.html
31.12.2018,,Love Is Dead,,Love Is Dead,Surf Coast Shire,,Australia,Lorne ,Falls Music Festival Victoria 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/surf-coast-shire-lorne-australia-53943b7d.html
01.01.2019,,Love Is Dead,field-day-2019,Love Is Dead,The Domain,,Australia,Sydney,Field Day 2019,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2019/the-domain-sydney-australia-5b942744.html
02.01.2019,,Love Is Dead,,Love Is Dead,North Byron Parklands,,Australia,Byron Bay,Falls Music Festival New South Wales 2019,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2019/north-byron-parklands-byron-bay-australia-43942773.html
05.01.2019,,Love Is Dead,,Love Is Dead,Fremantle Oval,,Australia,Fremantle,Falls Music Festival Fremantle 2019,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2019/fremantle-oval-fremantle-australia-3b9418b4.html
07.01.2019,,Love Is Dead,chvrches-sydney-opera-house-2019-01-07,Love Is Dead,,,Australia,Sydney,Opera House,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2019/sydney-opera-house-concert-hall-sydney-australia-3b940c28.html
07.02.2019,,Love Is Dead,,Love Is Dead,,,UK,London,Alexandra Palace,Headline Show,Let's Eat Grandma,,https://www.setlist.fm/setlist/chvrches/2019/alexandra-palace-london-england-5b9537fc.html
08.02.2019,,Love Is Dead,,Love Is Dead,,,UK,Birmingham,O2 Academy,Headline Show,Let's Eat Grandma,,https://www.setlist.fm/setlist/chvrches/2019/o2-academy-birmingham-england-53952fbd.html
09.02.2019,,Love Is Dead,,Love Is Dead,,,UK,Birmingham,O2 Academy,Headline Show,Let's Eat Grandma,,https://www.setlist.fm/setlist/chvrches/2019/o2-academy-birmingham-england-43952793.html
11.02.2019,,Love Is Dead,,Love Is Dead,,,UK,Nottingham,Rock City,Headline Show,Let's Eat Grandma,,https://www.setlist.fm/setlist/chvrches/2019/rock-city-nottingham-england-73951611.html
12.02.2019,,Love Is Dead,chvrches-o2-academy-bournemouth-2019-02-12,Love Is Dead,,,UK,Bournemouth,O2 Academy Bournemouth,Headline Show,Let's Eat Grandma,,https://www.setlist.fm/setlist/chvrches/2019/o2-academy-bournemouth-bournemouth-england-3950907.html
13.02.2019,,Love Is Dead,,Love Is Dead,,,UK,Glasgow,BBC Television Centre,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2019/bbc-television-centre-glasgow-scotland-5b928f08.html
14.02.2019,,Love Is Dead,,Love Is Dead,,,UK,Manchester,O2 Victoria Warehouse,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2019/o2-victoria-warehouse-manchester-england-4b957baa.html
15.02.2019,,Love Is Dead,,Love Is Dead,,,UK,Manchester,O2 Victoria Warehouse,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2019/o2-victoria-warehouse-manchester-england-3b957034.html
16.02.2019,,Love Is Dead,,Love Is Dead,,,UK,Glasgow,The SSE Hydro,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2019/the-sse-hydro-glasgow-scotland-43956b13.html
18.02.2019,,Love Is Dead,,Love Is Dead,,,UK,Newcastle upon Tyne,O2 Academy Newcastle,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2019/o2-academy-newcastle-newcastle-upon-tyne-england-4b955b9a.html
19.02.2019,,Love Is Dead,,Love Is Dead,,,Northern Ireland,Belfast,Ulster Hall,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2019/ulster-hall-belfast-northern-ireland-2b955016.html
21.02.2019,,Love Is Dead,,Love Is Dead,,,Ireland,Dublin,Olympia Theatre,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2019/olympia-theatre-dublin-ireland-23954083.html
22.02.2019,,Love Is Dead,,Love Is Dead,,,Ireland,Dublin,Olympia Theatre,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2019/olympia-theatre-dublin-ireland-1b92b584.html
26.02.2019,,Love Is Dead,,Love Is Dead,,,Japan,Osaka,Zepp Osaka,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2019/zepp-osaka-bayside-osaka-japan-2b92947a.html
28.02.2019,,Love Is Dead,,Love Is Dead,,,Japan,Tokyo,Toyosu PIT,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2019/toyosu-pit-tokyo-japan-7b928aac.html
01.03.2019,,Love Is Dead,,Love Is Dead,,,Japan,Tokyo,Toyosu PIT,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2019/toyosu-pit-tokyo-japan-7b9282d8.html
09.03.2019,Late,Love Is Dead,chvrches-sxsw-2019-capital-one-house,Love Is Dead,,,USA,"Austin, TX",Antone's,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2019/antones-austin-tx-6b923e7a.html
09.03.2019,Early,Love Is Dead,,Love Is Dead,,,USA,"Austin, TX",Antone's,Promo,,,https://www.setlist.fm/setlist/chvrches/2019/antones-austin-tx-39221bf.html
30.03.2019,,Love Is Dead,,Love Is Dead,Jardines de Mexico,,Mexico,Cuernavaca,Festival Vaivén 2019,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2019/jardines-de-mexico-cuernavaca-mexico-73939aa1.html
07.04.2019,,Love Is Dead,,Love Is Dead,,,USA,"Asheville, NC",Moog Music Factory,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2019/moog-music-factory-asheville-nc-b93c16a.html
14.04.2019,Early,Love Is Dead,,Love Is Dead,KROQ Coachella House,,USA,"Indio, CA",Coachella Festival 2019,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2019/kroq-coachella-house-indio-ca-639316bb.html
14.04.2019,Late,Love Is Dead,,Love Is Dead,Empire Polo Club,,USA,"Indio, CA",Coachella Festival 2019,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2019/empire-polo-club-indio-ca-139329c1.html
16.04.2019,,Love Is Dead,,Love Is Dead,,,USA,"Las Vegas, NV",Brooklyn Bowl,Headline Show,Miya Folick,,https://www.setlist.fm/setlist/chvrches/2019/brooklyn-bowl-las-vegas-nv-43931f0b.html
17.04.2019,,Love Is Dead,,Love Is Dead,,,USA,"Portland, OR ",94/7 Studio,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2019/947-studio-portland-or-3b93747c.html
18.04.2019,,Love Is Dead,,Love Is Dead,,,USA,"Pioneertown, CA",Pappy & Harriet's Palace,Headline Show,chasms,,https://www.setlist.fm/setlist/chvrches/2019/pappy-and-harriets-palace-pioneertown-ca-3b930c88.html
19.04.2019,,Love Is Dead,,Love Is Dead,,,USA,"Berkeley, CA",William Randolph Hearst Greek Theatre,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2019/william-randolph-hearst-greek-theatre-berkeley-ca-7393066d.html
21.04.2019,,Love Is Dead,,Love Is Dead,Empire Polo Club,,USA,"Indio, CA",Coachella Festival 2019,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2019/empire-polo-club-indio-ca-13937515.html
22.04.2019,,Love Is Dead,,Love Is Dead,,,USA,"Phoenix, AZ",The Van Buren,Headline Show,Cherry Glazerr,,https://www.setlist.fm/setlist/chvrches/2019/the-van-buren-phoenix-az-53936bfd.html
23.04.2019,,Love Is Dead,,Love Is Dead,,,USA,"Tucson, AZ",Rialto Theatre,Headline Show,Cherry Glazerr,,https://www.setlist.fm/setlist/chvrches/2019/rialto-theatre-tucson-az-b934d66.html
26.04.2019,,Love Is Dead,,Love Is Dead,,,USA,"Houston, TX",The Lawn at White Oak Music Hall,Headline Show,Cherry Glazerr,,https://www.setlist.fm/setlist/chvrches/2019/white-oak-music-hall-the-lawn-houston-tx-4b93532a.html
27.04.2019,,Love Is Dead,,Love Is Dead,Will Rogers Memorial Center,,USA,"Forth Worth, TX",Fortress Festival 2019,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2019/will-rogers-memorial-center-fort-worth-tx-23934807.html
28.04.2019,,Love Is Dead,,Love Is Dead,,,USA,"Austin, TX",ACL Live at The Moody Theater,Headline Show,Cherry Glazerr,,https://www.setlist.fm/setlist/chvrches/2019/acl-live-at-the-moody-theater-austin-tx-3b934080.html
29.04.2019,,Love Is Dead,,Love Is Dead,,,USA,"Austin, TX",ACL Live at The Moody Theater,Headline Show,Cherry Glazerr,,https://www.setlist.fm/setlist/chvrches/2019/acl-live-at-the-moody-theater-austin-tx-1b90b9c4.html
01.05.2019,,Love Is Dead,,Love Is Dead,,,USA,"St. Louis, MO",The Pageant,Headline Show,Cherry Glazerr,,https://www.setlist.fm/setlist/chvrches/2019/the-pageant-st-louis-mo-b90a982.html
02.05.2019,,Love Is Dead,,Love Is Dead,,,USA,"Chicago, IL ",Aragon Ballroom,Headline Show,Cherry Glazerr,,https://www.setlist.fm/setlist/chvrches/2019/aragon-ballroom-chicago-il-7b90a6e4.html
03.05.2019,,Love Is Dead,,Love Is Dead,Tom Lee Park,,USA,"Memphis, TN",Beale Street Music Festival 2019,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2019/tom-lee-park-memphis-tn-53909fb5.html
24.05.2019,,Love Is Dead,,Love Is Dead,Harvard Athletic Complex,,USA,"Boston, MA ",Boston Calling 2019,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2019/harvard-athletic-complex-boston-ma-4b9003b6.html
14.06.2019,,Love Is Dead,,Love Is Dead,Universidad Complutense de Madrid,,Spain,Madrid,Paraiso Festival 2019,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2019/universidad-complutense-de-madrid-madrid-spain-6b91ea8a.html
28.06.2019,,Love Is Dead,,Love Is Dead,The Observatory,,USA,"Rothbury, MI",Electric Forest 2019,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2019/the-golden-triangle-denver-co-3915547.html
29.06.2019,,Love Is Dead,,Love Is Dead,The Golden Triangle,,USA,"Denver, CO",Westword Music Showcase 2019,Festival Set
01.07.2019,,Love Is Dead,,Love Is Dead,,,USA,"Kansas City, MO",Uptown Theater,Headline Show,Disq,,https://www.setlist.fm/setlist/chvrches/2019/uptown-theater-kansas-city-mo-b915522.html
02.07.2019,,Love Is Dead,,Love Is Dead,Miller Lite Oasis,,USA,"Milwaukee, WI",Summerfest 2019,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2019/miller-lite-oasis-milwaukee-wi-13915521.html
04.07.2019,,Love Is Dead,,Love Is Dead,LeBreton Flats Park,,Canada,Ottawa,RBC Royal Bank Bluesfest 2019,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2019/lebreton-flats-park-ottawa-on-canada-23914c1f.html
